geonameid	name	asciiname	alternatenames	latitude	longitude	"feature class"	"feature code"	"country code"	cc2	"admin1 code"	"admin2 code"	"admin3 code"	"admin4 code"	population	elevation	dem	timezone	"modification date"
7660329	Rwankuba	Rwankuba		-2.2429	29.6183	P	PPL	RW		15	26	2603	260304	0		1711	Africa/Kigali	2016-07-06
7660330	Karambo	Karambo		-2.2426	29.6901	P	PPLL	RW		15	26	2601	260103	0		1678	Africa/Kigali	2016-07-06
7660331	Nyamure	Nyamure		-2.2422	29.5209	P	PPLL	RW		15	25	2511	251102	0		1626	Africa/Kigali	2016-07-06
7660332	Gasave	Gasave		-2.241	29.5598	P	PPLL	RW		15	25	2512	251201	0		1647	Africa/Kigali	2016-07-06
7660333	Karurara	Karurara		-2.2453	29.6528	P	PPLL	RW		15	26	2603	260302	0		1767	Africa/Kigali	2016-07-06
7660334	Nyabivumu	Nyabivumu		-2.2449	29.5564	P	PPL	RW		15	25	2512	251201	0		1726	Africa/Kigali	2016-07-06
7660335	Remera	Remera		-2.2436	29.604	P	PPLL	RW		15	26	2603	260301	0		1669	Africa/Kigali	2016-07-06
7660336	Rwagisando	Rwagisando	Rwagisande,Rwagisando	-2.24	29.6719	H	STMI	RW		15				0		1663	Africa/Kigali	2012-01-21
7660337	Masambu	Masambu	Masambu,Mashambu	-2.246	29.732	P	PPLL	RW		15	26	2601	260104	0		1693	Africa/Kigali	2016-07-06
7660338	Bugaramatare	Bugaramatare		-2.2476	29.6423	P	PPLL	RW		15	26	2603	260302	0		1904	Africa/Kigali	2016-07-06
7660339	Cyaruvunge	Cyaruvunge		-2.2482	29.5749	P	PPLL	RW		15	25	2512	251203	0		1716	Africa/Kigali	2016-07-06
7660340	Mataka	Mataka		-2.1605	29.5887	H	STM	RW		14				0		1566	Africa/Kigali	2011-02-08
7660341	Cyanyemazi	Cyanyemazi		-2.1742	29.6087	H	STM	RW		15				0		1535	Africa/Kigali	2011-02-08
7660342	Musasa	Musasa		-2.2132	29.5351	H	STM	RW		14				0		1559	Africa/Kigali	2011-02-08
7660343	Gahona	Gahona		-2.1634	29.7494	H	STMI	RW		15				0		1777	Africa/Kigali	2011-02-08
7660344	Kihene	Kihene		-2.22222	29.75	H	STM	RW		15				0		1682	Africa/Kigali	2011-02-08
7660345	Rususa	Rususa		-2.22222	29.75	H	STM	RW		15				0		1682	Africa/Kigali	2011-02-09
7660349	Bweramvura	Bweramvura		-2.1503	29.6194	P	PPL	RW		15	26	2605	260502	0		1672	Africa/Kigali	2016-07-06
7661917	Kibiha	Kibiha		-2.0565	29.3916	H	STMI	RW		14				0		1592	Africa/Kigali	2011-02-09
7661918	Rwamiko	Rwamiko		-2.1296	29.3205	H	STMI	RW		14				0		1611	Africa/Kigali	2011-02-09
7661919	Kabahinyuza	Kabahinyuza		-2.1832	29.2876	P	PPLL	RW		14	31	3103	310306	0		1567	Africa/Kigali	2016-07-06
7661920	Nzoga	Nzoga		-2.213	29.3808	H	STMI	RW		14				0		1935	Africa/Kigali	2011-02-09
7661921	Rubyiro	Rubyiro		-2.1845	29.4765	H	STMI	RW		14				0		1940	Africa/Kigali	2011-02-09
7661922	Rugeyo	Rugeyo		-2.2308	29.3298	H	STMI	RW		14				0		2053	Africa/Kigali	2011-02-09
7661923	Gasumo	Gasumo		-2.0053	29.4369	H	STM	RW		14				0		1735	Africa/Kigali	2011-02-09
7661924	Nyagatovu	Nyagatovu		-2.0017	29.375	P	PPL	RW		14	32	3210	321001	0		1633	Africa/Kigali	2016-07-06
7661925	Nyarugenge	Nyarugenge		-2.0043	29.384	P	PPLL	RW		14	32	3210	321005	0		1676	Africa/Kigali	2016-07-06
7661926	Kabijogo	Kabijogo		-2.0055	29.3855	H	STMI	RW		14				0		1633	Africa/Kigali	2011-02-09
7661927	Kibali	Kibali		-2.0076	29.4297	P	PPLL	RW		14	32	3210	321003	0		1766	Africa/Kigali	2016-07-06
7661928	Gashanga	Gashanga		-2.0035	29.3642	H	STMI	RW		14				0		1512	Africa/Kigali	2011-02-09
7661929	Sure	Sure		-2.0071	29.3741	P	PPL	RW		14	32	3210	321005	0		1633	Africa/Kigali	2016-07-06
7661930	Rushoka	Rushoka		-2.0095	29.3663	P	PPLL	RW		14	32	3210	321005	0		1540	Africa/Kigali	2016-07-06
7661931	Gahama	Gahama	Gahalna,Gahama	-2.0205	29.4124	H	STM	RW		14				0		1602	Africa/Kigali	2012-01-21
7662253	Kigeyo	Kigeyo		-2.0084	29.4556	P	PPL	RW		14	32	3206	320605	0		2118	Africa/Kigali	2016-07-06
7662254	Rushikili	Rushikili		-2.0107	29.3872	P	PPLL	RW		14	32	3210	321004	0		1582	Africa/Kigali	2016-07-06
7662255	Kunini	Kunini		-2.0118	29.3976	P	PPL	RW		14	32	3210	321002	0		1719	Africa/Kigali	2016-07-06
7662256	Mugera	Mugera		-2.0135	29.4112	P	PPLL	RW		14	32	3210	321002	0		1757	Africa/Kigali	2016-07-06
7662257	Mubuga	Mubuga		-2.0139	29.4156	P	PPLL	RW		14	32	3210	321002	0		1668	Africa/Kigali	2016-07-06
7662258	Gaseke	Gaseke		-2.0153	29.4217	H	STM	RW		14				0		1686	Africa/Kigali	2011-02-09
7662259	Rukeli	Rukeli		-2.014	29.4786	P	PPLL	RW		14	32	3206	320603	0		2293	Africa/Kigali	2016-07-06
7662260	Gafumba	Gafumba	Gafumba,Gatumba	-2.0149	29.403	P	PPL	RW		14	32	3210	321002	0		1698	Africa/Kigali	2016-07-06
7662261	Gaseke	Gaseke		-2.0122	29.4287	H	STMI	RW		14				0		1666	Africa/Kigali	2011-02-09
7662262	Karambo	Karambo		-2.0141	29.4359	P	PPLL	RW		14	32	3206	320605	0		1848	Africa/Kigali	2016-07-06
7662264	Kazibaziba	Kazibaziba		-2.0166	29.3826	H	STM	RW		14				0		1554	Africa/Kigali	2011-02-09
7662265	Nyagatare	Nyagatare		-2.018	29.3731	H	STMI	RW		14				0		1573	Africa/Kigali	2011-02-09
7662266	Cyanya	Cyanya		-2.0153	29.3748	P	PPLL	RW		14	32	3210	321005	0		1625	Africa/Kigali	2016-07-06
7662267	Karubariro	Karubariro		-2.0206	29.4126	H	STM	RW		14				0		1602	Africa/Kigali	2011-02-09
7662268	Butonde	Butonde		-2.0158	29.3577	P	PPLL	RW		14	32	3210	321005	0		1519	Africa/Kigali	2016-07-06
7662269	Gashanga	Gashanga		-2.0162	29.4245	H	STM	RW		14				0		1646	Africa/Kigali	2011-02-09
7662270	Nyamahuru	Nyamahuru		-2.019	29.3564	P	PPLL	RW		14	32	3210	321005	0		1579	Africa/Kigali	2016-07-06
7662271	Nyakabande	Nyakabande		-2.0206	29.3962	P	PPL	RW		14	32	3210	321002	0		1674	Africa/Kigali	2016-07-06
7662272	Bandamiko	Bandamiko		-2.0215	29.4221	P	PPLL	RW		14	32	3206	320605	0		1667	Africa/Kigali	2016-07-06
7662273	Gako	Gako		-2.0211	29.4464	P	PPLL	RW		14	32	3206	320604	0		2114	Africa/Kigali	2016-07-06
7662274	Gakeri	Gakeri		-2.0212	29.48	P	PPLL	RW		14	32	3206	320603	0		2294	Africa/Kigali	2016-07-06
7662275	Rwintare	Rwintare		-2.0208	29.3668	P	PPLL	RW		14				0		1473	Africa/Kigali	2011-02-09
7662276	Nyakabuye	Nyakabuye		-2.0202	29.3835	P	PPLL	RW		14	32	3210	321004	0		1512	Africa/Kigali	2016-07-06
7662277	Kigwa	Kigwa		-2.0211	29.388	P	PPL	RW		14	32	3210	321004	0		1594	Africa/Kigali	2016-07-06
7662278	Bukeye	Bukeye		-2.0226	29.4627	P	PPLL	RW		14	32	3206	320604	0		2260	Africa/Kigali	2016-07-06
7662279	Byogo	Byogo		-2.0231	29.4749	H	STM	RW		14				0		2197	Africa/Kigali	2011-02-09
7662280	Budacya	Budacya		-2.032	29.4893	H	STM	RW		14				0		2264	Africa/Kigali	2011-02-09
7662281	Rutungura	Rutungura		-2.0277	29.4006	P	PPLL	RW		14	32	3210	321002	0		1540	Africa/Kigali	2016-07-06
7662282	Bandamiko	Bandamiko		-2.0288	29.4324	H	STMI	RW		14				0		1766	Africa/Kigali	2011-02-09
7662283	Mufumbezi	Mufumbezi		-2.0285	29.3727	P	PPLL	RW		14	31	3109	310906	0		1494	Africa/Kigali	2016-07-06
7662284	Mitongano	Mitongano		-2.0278	29.3985	H	STM	RW		14				0		1583	Africa/Kigali	2011-02-09
7662285	Kannyogo	Kannyogo		-2.0294	29.4094	H	STMI	RW		14				0		1631	Africa/Kigali	2011-02-09
7662286	Miraramo	Miraramo		-2.0307	29.4142	P	PPLL	RW		14	32	3206	320601	0		1647	Africa/Kigali	2016-07-06
7662287	Kambeja	Kambeja		-2.031	29.4568	H	STMI	RW		14				0		2033	Africa/Kigali	2011-02-09
7662288	Gihara	Gihara		-2.0332	29.423	P	PPLL	RW		14	32	3206	320601	0		1694	Africa/Kigali	2016-07-06
7662289	Gasharu	Gasharu		-2.0308	29.4379	P	PPLL	RW		14	32	3206	320604	0		1744	Africa/Kigali	2016-07-06
7662290	Nyakagezi	Nyakagezi		-2.0321	29.4892	H	STMI	RW		14				0		2256	Africa/Kigali	2011-02-09
7662291	Gisanze	Gisanze		-2.0327	29.3998	P	PPLL	RW		14	31	3109	310903	0		1543	Africa/Kigali	2016-07-06
7662292	Mutaba	Mutaba		-2.0335	29.3852	P	PPL	RW		14	31	3109	310906	0		1572	Africa/Kigali	2016-07-06
7662293	Sanzare	Sanzare		-2.0335	29.4285	P	PPLL	RW		14	32	3206	320604	0		1675	Africa/Kigali	2016-07-06
7662294	Île Sejema	Ile Sejema	Ile Sejema,Île Sejema	-2.0379	29.3517	T	ISL	RW		14				0		1461	Africa/Kigali	2018-12-06
7662295	Ruvumbu	Ruvumbu		-2.0382	29.3908	P	PPLL	RW		14	31	3109	310906	0		1612	Africa/Kigali	2016-07-06
7662296	Rusaya	Rusaya		-2.0416	29.4402	H	STMI	RW		14				0		1872	Africa/Kigali	2011-02-09
7662297	Kazizi	Kazizi		-2.0385	29.4722	P	PPLL	RW		14	32	3206	320602	0		2363	Africa/Kigali	2016-07-06
7662298	Kibande	Kibande		-2.0374	29.4129	P	PPL	RW		14	31	3109	310903	0		1602	Africa/Kigali	2016-07-06
7662299	Kabahigi	Kabahigi		-2.0378	29.4245	P	PPLL	RW		14	32	3206	320601	0		1704	Africa/Kigali	2016-07-06
7662300	Karusha	Karusha		-2.039	29.4636	P	PPLL	RW		14	31	3109	310907	0		2245	Africa/Kigali	2016-07-06
7662301	Kabahizi	Kabahizi		-2.0404	29.3715	P	PPLL	RW		14	31	3109	310906	0		1480	Africa/Kigali	2016-07-06
7662302	Kabatare	Kabatare		-2.0426	29.4154	P	PPLL	RW		14	31	3109	310903	0		1670	Africa/Kigali	2016-07-06
7662303	Muhindo	Muhindo		-2.0402	29.4287	P	PPLL	RW		14	32	3206	320601	0		1721	Africa/Kigali	2016-07-06
7662304	Rulimba	Rulimba		-2.045	29.4883	H	STMI	RW		14				0		2230	Africa/Kigali	2011-02-09
7662305	Twalizo	Twalizo		-2.0444	29.4326	P	PPLL	RW		14	31	3109	310902	0		1718	Africa/Kigali	2016-07-06
7662306	Cyumba	Cyumba		-2.0433	29.4499	P	PPLL	RW		14	32	3206	320604	0		1961	Africa/Kigali	2016-07-06
7662307	Kadasomwa	Kadasomwa		-2.0459	29.4914	H	STM	RW		14				0		2230	Africa/Kigali	2011-02-09
7662308	Gitwa	Gitwa		-2.0436	29.3849	P	PPLL	RW		14	31	3109	310906	0		1634	Africa/Kigali	2016-07-06
7662309	Kabubore	Kabubore		-2.0431	29.447	H	STMI	RW		14				0		2015	Africa/Kigali	2011-02-09
7662310	Gaseke	Gaseke		-2.0485	29.3818	H	STM	RW		14				0		1525	Africa/Kigali	2011-02-09
7662311	Cyimana	Cyimana		-2.0459	29.4085	P	PPL	RW		14	31	3109	310903	0		1628	Africa/Kigali	2016-07-06
7662312	Karongi	Karongi		-2.0445	29.4188	P	PPL	RW		14	31	3109	310903	0		1656	Africa/Kigali	2016-07-06
7662313	Kamusanganya	Kamusanganya		-2.0473	29.3992	P	PPL	RW		14	31	3109	310905	0		1604	Africa/Kigali	2016-07-06
7662314	Nyacyonde	Nyacyonde		-2.0447	29.4304	H	STMI	RW		14				0		1709	Africa/Kigali	2011-02-09
7662315	Kaseruzi	Kaseruzi		-2.0467	29.4447	P	PPLL	RW		14	32	3206	320604	0		1923	Africa/Kigali	2016-07-06
7662316	Île Mukundo	Ile Mukundo	Ile Mukundo,Île Mukundo	-2.0444	29.3338	T	ISL	RW		14				0		1461	Africa/Kigali	2018-12-06
7662317	Gacaca	Gacaca		-2.0473	29.4186	P	PPL	RW		14	31	3109	310903	0		1691	Africa/Kigali	2016-07-06
7662318	Uwaruganzwa	Uwaruganzwa		-2.04861	29.46194	H	STM	RW		14				0		1980	Africa/Kigali	2011-02-09
7662319	Ryabisine	Ryabisine		-2.0482	29.4578	P	PPL	RW		14	31	3109	310907	0		2094	Africa/Kigali	2016-07-06
7662320	Gahama	Gahama		-2.0572	29.4196	H	STMI	RW		14				0		1661	Africa/Kigali	2011-02-09
7662321	Rwimpiri	Rwimpiri		-2.0499	29.4425	P	PPL	RW		14	31	3109	310907	0		1934	Africa/Kigali	2016-07-06
7662322	Gaseke	Gaseke		-2.0504	29.467	P	PPLL	RW		14	31	3109	310904	0		1986	Africa/Kigali	2016-07-06
7662323	Île Mpangara	Ile Mpangara	Ile Mpangara,Île Mpangara	-2.0508	29.3229	T	ISL	RW		14				0		1461	Africa/Kigali	2018-12-06
7662324	Kagarama	Kagarama		-2.0507	29.3943	P	PPLL	RW		14	31	3109	310905	0		1598	Africa/Kigali	2016-07-06
7662325	Nyarubuye	Nyarubuye		-2.052	29.4218	P	PPL	RW		14	31	3109	310902	0		1735	Africa/Kigali	2016-07-06
7662326	Gakomeye	Gakomeye		-2.0518	29.4358	P	PPLL	RW		14	31	3109	310902	0		1717	Africa/Kigali	2016-07-06
7662327	Rutare	Rutare		-2.0526	29.4656	P	PPLL	RW		14	31	3109	310904	0		1994	Africa/Kigali	2016-07-06
7662328	Kabuga	Kabuga		-2.0514	29.3706	P	PPLL	RW		14	31	3101	310101	0		1510	Africa/Kigali	2016-07-06
7662329	Kambogo	Kambogo		-2.05177	29.45114	P	PPL	RW		14	31	3109	310907	0		1999	Africa/Kigali	2016-07-06
7662330	Cyantabiro	Cyantabiro		-2.047	29.4738	H	STM	RW		14				0		2156	Africa/Kigali	2011-02-09
7662331	Kibavu	Kibavu		-2.0536	29.496	P	PPLL	RW		14	32	3206	320602	0		2244	Africa/Kigali	2016-07-06
7662332	Gatoki	Gatoki		-2.048	29.3668	H	STMI	RW		14				0		1464	Africa/Kigali	2011-02-09
7662333	Mikokwe	Mikokwe		-2.0535	29.3722	H	STMI	RW		14				0		1484	Africa/Kigali	2011-02-09
7662334	Ndengwa	Ndengwa		-2.0527	29.4039	P	PPL	RW		14	31	3109	310905	0		1636	Africa/Kigali	2016-07-06
7662335	Kibilizi	Kibilizi		-2.0558	29.4032	P	PPL	RW		14	31	3109	310905	0		1637	Africa/Kigali	2016-07-06
7662336	Kamuvunyi	Kamuvunyi		-2.0545	29.4113	P	PPLL	RW		14	31	3109	310905	0		1636	Africa/Kigali	2016-07-06
7662337	Remera	Remera		-2.0559	29.4268	P	PPLL	RW		14	31	3109	310902	0		1764	Africa/Kigali	2016-07-06
7662338	Ruseke	Ruseke		-2.0606	29.4459	H	STMI	RW		14				0		1760	Africa/Kigali	2011-02-09
7662339	Kadahe	Kadahe		-2.0636	29.4389	H	STMI	RW		14				0		1726	Africa/Kigali	2011-02-09
7662340	Muremera	Muremera		-2.0573	29.4599	P	PPLL	RW		14	31	3109	310904	0		1950	Africa/Kigali	2016-07-06
7662341	Kisenge	Kisenge		-2.0579	29.4881	P	PPLL	RW		14	32	3206	320602	0		2238	Africa/Kigali	2016-07-06
7662342	Nyamarebe	Nyamarebe		-2.058	29.3677	P	PPLL	RW		14	31	3101	310101	0		1577	Africa/Kigali	2016-07-06
7662343	Gasharu	Gasharu		-2.0577	29.4135	P	PPLL	RW		14	31	3109	310902	0		1663	Africa/Kigali	2016-07-06
7662344	Rubona	Rubona		-2.0591	29.3974	P	PPLL	RW		14	31	3109	310905	0		1625	Africa/Kigali	2016-07-06
7662345	Nyarugenge	Nyarugenge		-2.0567	29.4404	P	PPL	RW		14	31	3109	310907	0		1871	Africa/Kigali	2016-07-06
7662346	Nyakagezi	Nyakagezi		-2.06	29.3637	H	STMI	RW		14				0		1585	Africa/Kigali	2011-02-09
7662347	Matyazo	Matyazo		-2.06	29.3876	P	PPLL	RW		14	31	3101	310101	0		1615	Africa/Kigali	2016-07-06
7662348	Gasunzu	Gasunzu		-2.0604	29.4973	L	LCTY	RW		14				0		2458	Africa/Kigali	2011-02-09
7662349	Burunga	Burunga		-2.0587	29.3732	P	PPL	RW		14	31	3101	310101	0		1513	Africa/Kigali	2016-07-06
7662350	Rukaragata	Rukaragata		-2.0606	29.441	P	PPLL	RW		14	31	3109	310907	0		1821	Africa/Kigali	2016-07-06
7662351	Kimigenge	Kimigenge		-2.0599	29.4043	P	PPLL	RW		14	31	3109	310905	0		1656	Africa/Kigali	2016-07-06
7662352	Kimbogo	Kimbogo		-2.0603	29.4467	H	STMI	RW		14				0		1764	Africa/Kigali	2011-02-09
7662353	Kiniha	Kiniha		-2.0637	29.3438	P	PPL	RW		14	31	3101	310105	0		1498	Africa/Kigali	2016-07-06
7662354	Nyagahinga	Nyagahinga		-2.065	29.4173	P	PPL	RW		14	31	3109	310901	0		1627	Africa/Kigali	2016-07-06
7662355	Birambi	Birambi		-2.063	29.4601	P	PPLL	RW		14	31	3109	310904	0		1955	Africa/Kigali	2016-07-06
7662356	Bupfubya	Bupfubya		-2.0646	29.4709	P	PPLL	RW		14	31	3110	311006	0		2075	Africa/Kigali	2016-07-06
7662357	Ruyenzi	Ruyenzi		-2.0639	29.3728	P	PPLL	RW		14	31	3101	310101	0		1619	Africa/Kigali	2016-07-06
7662358	Gitwa	Gitwa		-2.066	29.4627	P	PPL	RW		14	31	3109	310904	0		2005	Africa/Kigali	2016-07-06
7662359	Rutabo	Rutabo		-2.0639	29.3943	P	PPLL	RW		14	31	3109	310908	0		1572	Africa/Kigali	2016-07-06
7662360	Nyamishaba	Nyamishaba		-2.0672	29.3323	P	PPL	RW		14				0		1461	Africa/Kigali	2011-02-09
7662361	Nyakabungo	Nyakabungo		-2.0677	29.4002	P	PPLL	RW		14	31	3109	310908	0		1619	Africa/Kigali	2016-07-06
7662362	Rwakigorati	Rwakigorati		-2.0672	29.4466	P	PPLL	RW		14	31	3109	310904	0		1776	Africa/Kigali	2016-07-06
7662363	Gahama	Gahama		-2.062	29.3979	H	STMI	RW		14				0		1591	Africa/Kigali	2011-02-09
7662364	Kiliba	Kiliba		-2.0756	29.4884	H	STMI	RW		14				0		2060	Africa/Kigali	2011-02-09
7662365	Matyazo	Matyazo		-2.0681	29.4959	P	PPLL	RW		14	31	3110	311006	0		2119	Africa/Kigali	2016-07-06
7662366	Gatwaro	Gatwaro		-2.0687	29.3453	P	PPL	RW		14	31	3101	310106	0		1485	Africa/Kigali	2016-07-06
7662367	Mibanga	Mibanga		-2.0644	29.4047	H	STMI	RW		14				0		1615	Africa/Kigali	2011-02-09
7662368	Gihara	Gihara		-2.069	29.4883	P	PPLL	RW		14	31	3110	311006	0		2141	Africa/Kigali	2016-07-06
7662369	Kirema	Kirema		-2.0697	29.442	P	PPLL	RW		14	31	3109	310904	0		1724	Africa/Kigali	2016-07-06
7662370	Tamiramuto	Tamiramuto		-2.0756	29.4887	H	STM	RW		14				0		2060	Africa/Kigali	2011-02-09
7662371	Nyagahanga	Nyagahanga		-2.0711	29.3355	P	PPL	RW		14	31	3101	310102	0		1503	Africa/Kigali	2016-07-06
7662372	Migenda	Migenda		-2.0732	29.4343	H	STMI	RW		14				0		1654	Africa/Kigali	2011-02-09
7662373	Kamihura	Kamihura		-2.0774	29.4495	H	STM	RW		14				0		1790	Africa/Kigali	2011-02-09
7662374	Magoma	Magoma		-2.0699	29.3724	H	STMI	RW		14				0		1531	Africa/Kigali	2011-02-09
7662375	Rubonobono	Rubonobono		-2.0705	29.3278	H	STMI	RW		14				0		1473	Africa/Kigali	2011-02-09
7662376	Josi	Josi		-2.0768	29.3663	P	PPLL	RW		14	31	3101	310103	0		1465	Africa/Kigali	2016-07-06
7662377	Rwimpongo	Rwimpongo		-2.0731	29.4105	P	PPLL	RW		14	31	3109	310908	0		1642	Africa/Kigali	2016-07-06
7662378	Budelideli	Budelideli		-2.0727	29.4437	P	PPLL	RW		14	31	3109	310904	0		1802	Africa/Kigali	2016-07-06
7662379	Runzenze	Runzenze		-2.0714	29.3265	H	STMI	RW		14				0		1466	Africa/Kigali	2011-02-09
7662380	Gafuruguto	Gafuruguto		-2.0742	29.3358	P	PPLL	RW		14	31	3101	310102	0		1569	Africa/Kigali	2016-07-06
7662381	Nyabikenke	Nyabikenke		-2.0715	29.3851	P	PPL	RW		14	31	3101	310101	0		1761	Africa/Kigali	2016-07-06
7662382	Ruragwe	Ruragwe		-2.0715	29.4204	P	PPLL	RW		14	31	3109	310901	0		1646	Africa/Kigali	2016-07-06
7662383	Kigarama	Kigarama		-2.0718	29.4268	P	PPLL	RW		14	31	3109	310901	0		1683	Africa/Kigali	2016-07-06
7662384	Kavumu	Kavumu		-2.0736	29.4306	P	PPLL	RW		14	31	3109	310901	0		1683	Africa/Kigali	2016-07-06
7662385	Kibande	Kibande		-2.0757	29.4481	P	PPL	RW		14	31	3109	310904	0		1854	Africa/Kigali	2016-07-06
7662386	Ruganda	Ruganda		-2.0726	29.322	P	PPLL	RW		14	31	3101	310102	0		1470	Africa/Kigali	2016-07-06
7662387	Gisayo	Gisayo		-2.0642	29.3393	H	STM	RW		14				0		1484	Africa/Kigali	2011-02-09
7662388	Gahama	Gahama		-2.0655	29.4087	H	STMI	RW		14				0		1601	Africa/Kigali	2011-02-09
7662389	Nyagahanga	Nyagahanga		-2.0756	29.4151	P	PPL	RW		14	31	3109	310908	0		1656	Africa/Kigali	2016-07-06
7662390	Karugenzi	Karugenzi		-2.0788	29.3843	H	STMI	RW		14				0		1615	Africa/Kigali	2011-02-09
7662391	Kigezi	Kigezi		-2.0762	29.3756	P	PPLL	RW		14	31	3101	310103	0		1631	Africa/Kigali	2016-07-06
7662392	Nyagatovu	Nyagatovu		-2.0782	29.4141	P	PPLL	RW		14	31	3109	310908	0		1679	Africa/Kigali	2016-07-06
7662393	Kajagi	Kajagi		-2.0783	29.4403	H	STM	RW		14				0		1685	Africa/Kigali	2011-02-09
7662394	Gasura	Gasura		-2.079	29.337	P	PPLL	RW		14	31	3101	310102	0		1545	Africa/Kigali	2016-07-06
7662395	Gitega	Gitega		-2.0802	29.4584	P	PPLL	RW		14	31	3109	310904	0		1950	Africa/Kigali	2016-07-06
7662396	Rutigito	Rutigito		-2.0838	29.461	H	STM	RW		14				0		1873	Africa/Kigali	2011-02-09
7662397	Nyakagezi	Nyakagezi		-2.0727	29.3506	H	STMI	RW		14				0		1515	Africa/Kigali	2011-02-09
7662398	Cyarubara	Cyarubara		-2.0796	29.3886	H	STMI	RW		14				0		1635	Africa/Kigali	2011-02-09
7662399	Makugushyo	Makugushyo	Makudushyo,Makugushyo	-2.0747	29.435	H	STMI	RW		14				0		1633	Africa/Kigali	2012-01-21
7662400	Kayenzi	Kayenzi		-2.0811	29.4088	P	PPL	RW		14	31	3109	310908	0		1740	Africa/Kigali	2016-07-06
7662401	Nyarusozi	Nyarusozi		-2.0822	29.3553	P	PPLL	RW		14	31	3101	310107	0		1610	Africa/Kigali	2016-07-06
7662402	Nyagasozi	Nyagasozi		-2.0816	29.4186	P	PPLL	RW		14	31	3109	310908	0		1681	Africa/Kigali	2016-07-06
7662403	Gasayo	Gasayo		-2.082	29.4543	H	STM	RW		14				0		1808	Africa/Kigali	2011-02-09
7662404	Kinnyogo	Kinnyogo		-2.0827	29.3786	H	STM	RW		14				0		1489	Africa/Kigali	2011-02-09
7662405	Kagombyi	Kagombyi		-2.0794	29.4931	P	PPL	RW		14	31	3110	311006	0		2016	Africa/Kigali	2016-07-06
7662406	Île Nyarugaba	Ile Nyarugaba	Ile Nyarugaba,Île Nyarugaba	-2.0853	29.2687	T	ISL	RW		14				0		1461	Africa/Kigali	2018-12-06
7662407	Ruhande II	Ruhande II		-2.083	29.3826	P	PPLL	RW		14	31	3101	310103	0		1573	Africa/Kigali	2016-07-06
7662408	Kampanda	Kampanda		-2.0849	29.4627	H	STMI	RW		14				0		1876	Africa/Kigali	2011-02-09
7662409	Nyakabingo	Nyakabingo		-2.0857	29.4636	H	STMI	RW		14				0		1884	Africa/Kigali	2011-02-09
7662410	Muregeya	Muregeya	Muregeya,Muregeya (Mugunda) (08)	-2.0871	29.4885	H	STMI	RW		14				0		1957	Africa/Kigali	2012-01-21
7662411	Kagali	Kagali		-2.0848	29.4445	P	PPL	RW		14	31	3110	311004	0		1731	Africa/Kigali	2016-07-06
7662412	Ngendombi	Ngendombi		-2.0872	29.4663	H	STM	RW		14				0		1897	Africa/Kigali	2011-02-09
7662413	Île Uwinyange	Ile Uwinyange	Ile Uwinyange,Île Uwinyange	-2.0878	29.2646	T	ISL	RW		14				0		1461	Africa/Kigali	2018-12-06
7662414	Kabilizi	Kabilizi		-2.0717	29.3588	H	STM	RW		14				0		1469	Africa/Kigali	2011-02-09
7662415	Karobabeza	Karobabeza		-2.0862	29.4135	P	PPLL	RW		14	31	3101	310104	0		1737	Africa/Kigali	2016-07-06
7662416	Nyakagezi	Nyakagezi		-2.0801	29.4419	H	STMI	RW		14				0		1665	Africa/Kigali	2011-02-09
7662417	Gasharara	Gasharara		-2.0911	29.4021	H	STM	RW		14				0		1696	Africa/Kigali	2011-02-09
7662418	Murehe	Murehe		-2.0876	29.4518	P	PPLL	RW		14	31	3110	311004	0		1810	Africa/Kigali	2016-07-06
7662419	Rubyiro	Rubyiro		-2.0887	29.2948	P	PPLL	RW		14	31	3105	310502	0		1571	Africa/Kigali	2016-07-06
7662420	Bikomero	Bikomero		-2.0898	29.2896	P	PPLL	RW		14	31	3105	310503	0		1491	Africa/Kigali	2016-07-06
7662421	Mugunda	Mugunda		-2.0908	29.4938	P	PPL	RW		14	31	3110	311005	0		1979	Africa/Kigali	2016-07-06
7662422	Nyabihanga	Nyabihanga		-2.0918	29.3358	P	PPLL	RW		14	31	3101	310102	0		1578	Africa/Kigali	2016-07-06
7662423	Ruhande I	Ruhande I		-2.0899	29.3917	P	PPL	RW		14	31	3101	310103	0		1654	Africa/Kigali	2016-07-06
7662424	Mwendo	Mwendo		-2.0896	29.4145	P	PPLL	RW		14	31	3101	310104	0		1737	Africa/Kigali	2016-07-06
7662425	Gomba	Gomba		-2.09	29.3811	P	PPLL	RW		14	31	3101	310103	0		1510	Africa/Kigali	2016-07-06
7662426	Ruseke	Ruseke		-2.0908	29.4115	H	STM	RW		14				0		1745	Africa/Kigali	2011-02-09
7662427	Muvumbu	Muvumbu		-2.0922	29.42	P	PPLL	RW		14	31	3101	310104	0		1894	Africa/Kigali	2016-07-06
7662428	Nyakabingo	Nyakabingo		-2.0899	29.4822	P	PPLL	RW		14	31	3110	311002	0		2044	Africa/Kigali	2016-07-06
7662429	Nyakabande	Nyakabande		-2.0912	29.4022	H	STM	RW		14				0		1696	Africa/Kigali	2011-02-09
7662430	Gasumo	Gasumo		-2.0792	29.4445	H	STM	RW		14				0		1705	Africa/Kigali	2011-02-09
7662431	Nyabitare	Nyabitare		-2.094	29.3047	P	PPLL	RW		14	31	3105	310502	0		1574	Africa/Kigali	2016-07-06
